OrderID,CustomerID,ProductID,Quantity,OrderDate
3935,1393,2169,5,2024-10-02
3936,1326,2010,7,2023-10-12
3937,1148,2035,6,2023-12-16
3938,1213,2148,1,2023-09-12
3939,1387,2103,6,2023-12-03
3940,1351,2117,5,2024-06-01
3941,1154,2046,4,2024-03-13
3942,1011,2175,10,2025-02-08
3943,1144,2150,6,2023-12-06
3944,1223,2038,10,2024-08-26
3945,1190,2088,9,2025-02-05
3946,1372,2060,1,2023-08-09
3947,1018,2155,10,2024-12-12
3948,1177,2087,9,2024-07-22
3949,1074,2012,2,2024-11-30
3950,1163,2147,1,2023-05-07
3951,1098,2089,2,2024-01-05
3952,1253,2040,7,2024-09-30
3953,1048,2062,8,2023-06-09
3954,1281,2184,10,2024-07-08
3955,1346,2067,6,2024-08-17
3956,1321,2182,5,2023-04-06
3957,1132,2097,10,2023-02-04
3958,1048,2154,4,2024-03-11
3959,1327,2152,9,2025-02-09
3960,1395,2087,8,2024-06-17
3961,1200,2183,8,2025-01-17
3962,1052,2176,8,2023-07-17
3963,1300,2139,7,2023-01-21
3964,1400,2029,6,2024-06-29
3965,1254,2090,3,2024-10-12
3966,1298,2049,5,2024-07-16
3967,1038,2068,9,2024-11-06
3968,1029,2083,3,2023-10-11
3969,1356,2008,3,2023-09-24
3970,1323,2061,2,2024-11-06
3971,1362,2008,8,2023-10-07
3972,1186,2009,8,2025-01-21
3973,1029,2170,6,2024-05-26
3974,1366,2004,3,2025-01-30
3975,1054,2114,4,2024-05-16
3976,1150,2184,6,2023-07-31
3977,1098,2025,9,2024-06-04
3978,1102,2112,6,2023-11-03
3979,1257,2066,6,2024-03-13
3980,1223,2101,9,2023-06-04
3981,1028,2086,3,2024-08-03
3982,1241,2195,4,2023-06-18
3983,1170,2110,1,2024-08-11
3984,1364,2059,9,2024-01-05
3985,1009,2164,4,2024-10-19
3986,1005,2111,2,2024-03-27
3987,1300,2147,9,2024-04-21
3988,1183,2070,9,2024-11-14
3989,1289,2117,6,2024-05-12
3990,1247,2095,2,2023-03-07
3991,1257,2100,4,2024-04-25
3992,1190,2035,7,2024-12-03
3993,1390,2058,9,2023-07-01
3994,1073,2093,8,2024-07-30
3995,1094,2043,5,2023-03-26
3996,1012,2038,10,2024-06-10
3997,1109,2075,10,2023-06-12
3998,1325,2053,2,2023-10-26
3999,1048,2183,10,2024-06-05
4000,1317,2107,8,2023-10-27
